title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
elvis & nixon,BST,1100000.0,0.0,2016,tt2093991,elvis & nixon,2016,86.0,"Comedy,History",6.4,12000
baar baar dekho,Eros,982000.0,0.0,2016,tt5197544,baar baar dekho,2016,141.0,"Comedy,Drama,Romance",5.3,5433
neruda,Orch.,939000.0,0.0,2016,tt3571882,neruda,2014,100.0,"Action,Drama,History",5.1,44
neruda,Orch.,939000.0,0.0,2016,tt4698584,neruda,2016,107.0,"Biography,Crime,Drama",6.9,8062
gentleman,Gaatri,898000.0,0.0,2016,tt5815940,gentleman,2016,144.0,"Mystery,Romance,Thriller",7.1,1197
ki & ka,Eros,858000.0,0.0,2016,tt4744086,ki & ka,2016,126.0,"Comedy,Romance",5.8,4723
dishoom,Eros,813000.0,0.0,2016,tt3679060,dishoom,2016,124.0,"Action,Adventure,Comedy",5.1,5750
city of gold,IFC,641000.0,0.0,2016,tt2614776,city of gold,2015,96.0,"Biography,Documentary",7.1,836
city of gold,IFC,641000.0,0.0,2016,tt4113346,city of gold,2018,99.0,"Action,Adventure,Horror",4.8,52
tickled,Magn.,614000.0,0.0,2016,tt5278506,tickled,2016,92.0,"Documentary,Mystery",7.6,13829
a tale of love and darkness,FCW,572000.0,0.0,2016,tt1135989,a tale of love and darkness,2015,95.0,"Biography,Drama,History",6.0,3056
tunnel,WGUSA,569000.0,0.0,2016,tt4178118,tunnel,2014,86.0,Horror,4.9,164
tunnel,WGUSA,569000.0,0.0,2016,tt5910280,tunnel,2016,126.0,"Action,Drama",6.9,5516
knight of cups,BG,566000.0,0.0,2016,tt2101383,knight of cups,2015,118.0,"Drama,Romance",5.7,22242
harry & snowman,FR,561000.0,0.0,2016,tt2898306,harry & snowman,2015,84.0,"Biography,Documentary,Drama",7.7,535
american pastoral,LGF,544000.0,0.0,2016,tt0376479,american pastoral,2016,108.0,"Crime,Drama",6.1,12898
the age of shadows,CJ,542000.0,0.0,2016,tt4914580,the age of shadows,2016,140.0,"Action,Drama,Thriller",7.1,6514
fitoor,UTV,529000.0,0.0,2016,tt4399594,fitoor,2016,131.0,"Drama,Romance",5.4,3883
the first monday in may,Magn.,527000.0,0.0,2016,tt5519566,the first monday in may,2016,90.0,Documentary,7.2,1254
marguerite,Cohen,497000.0,0.0,2016,tt4428788,marguerite,2015,129.0,"Comedy,Drama,Music",7.0,4473
the boy and the beast,FUN,491000.0,0.0,2016,tt4272866,the boy and the beast,2015,119.0,"Action,Adventure,Animation",7.7,16503
wiener-dog,IFC,477000.0,0.0,2016,tt4144190,wiener-dog,2016,88.0,"Comedy,Drama",5.9,8420
our little sister,SPC,468000.0,0.0,2016,tt3756788,our little sister,2015,127.0,"Drama,Family",7.5,9728
baaghi,UTV,438000.0,0.0,2016,tt4864932,baaghi,2016,133.0,"Action,Thriller",5.2,5826
land of mine,SPC,435000.0,0.0,2016,tt3841424,land of mine,2015,100.0,"Drama,History,War",7.8,28287
things to come,IFC,388000.0,0.0,2016,tt4120176,things to come,2016,102.0,Drama,7.0,9941
mr. donkey,CL,356000.0,0.0,2016,tt6167014,mr. donkey,2016,113.0,Comedy,7.5,1051
high-rise,Magn.,346000.0,0.0,2016,tt0462335,high-rise,2015,119.0,"Drama,Horror,Sci-Fi",5.6,33746
te3n,Rel.,332000.0,0.0,2016,tt4814290,te3n,2016,136.0,"Drama,Mystery,Thriller",7.2,10027
francofonia,MBox,307000.0,0.0,2016,tt3451720,francofonia,2015,88.0,"Drama,History",6.6,2300
mia madre,MBox,303000.0,0.0,2016,tt3013610,mia madre,2015,106.0,Drama,6.8,6207
april and the extraordinary world,GK,295000.0,0.0,2016,tt3422078,april and the extraordinary world,2015,105.0,"Adventure,Animation,Comedy",7.3,5449
ixcanul,KL,295000.0,0.0,2016,tt4135844,ixcanul,2015,93.0,Drama,7.2,2346
the people vs. fritz bauer,Cohen,288000.0,0.0,2016,tt4193400,the people vs. fritz bauer,2015,105.0,"Biography,Drama,Thriller",7.1,3544
aquarius,Vita.,286000.0,0.0,2016,tt5221584,aquarius,2016,146.0,Drama,7.5,15251
my golden days,Magn.,269000.0,0.0,2016,tt4048050,my golden days,2015,123.0,Drama,6.8,2825
the family fang,SM,263000.0,0.0,2016,tt2097331,the family fang,2015,105.0,"Comedy,Drama,Mystery",6.1,6964
dheepan,IFC,262000.0,0.0,2016,tt4082068,dheepan,2015,115.0,"Crime,Drama",7.2,12312
"life, animated",Orch.,255000.0,0.0,2016,tt3917210,"life, animated",2016,92.0,"Comedy,Documentary,Drama",7.5,5078
oasis: supersonic,A24,243000.0,0.0,2016,tt5213534,oasis: supersonic,2016,122.0,"Biography,Documentary,Music",7.9,8625
the invitation,Drft.,232000.0,0.0,2016,tt2400463,the invitation,2015,100.0,"Drama,Horror,Mystery",6.7,70213
miss hokusai,GK,223000.0,0.0,2016,tt3689910,miss hokusai,2015,93.0,"Animation,Biography,Drama",6.7,2379
kaptaan,UTV,204000.0,0.0,2016,tt5595240,kaptaan,2016,142.0,"Comedy,Drama,Family",6.5,174
league of gods,Sony,182000.0,0.0,2016,tt5481184,league of gods,2016,109.0,"Action,Fantasy",4.6,1807
viva,Magn.,178000.0,0.0,2016,tt4334482,viva,2015,100.0,Drama,7.2,1476
the wave,Magn.,177000.0,0.0,2016,tt3616916,the wave,2015,105.0,"Action,Drama,Thriller",6.7,28167
asura: the city of madness,CJ,176000.0,0.0,2016,tt5918028,asura: the city of madness,2016,136.0,"Action,Crime",6.6,1787
louder than bombs,Orch.,164000.0,0.0,2016,tt2217859,louder than bombs,2015,109.0,Drama,6.6,10720
sunset song,Magn.,160000.0,0.0,2016,tt2262161,sunset song,2015,135.0,Drama,6.4,2938
born to be blue,EOne,152000.0,0.0,2016,tt2133196,born to be blue,2015,97.0,"Biography,Drama,Music",6.9,7071
seasons,MBox,150000.0,0.0,2016,tt4283358,seasons,2015,96.0,Documentary,7.2,1302
tumbledown,SM,135000.0,0.0,2016,tt2338424,tumbledown,2015,105.0,"Comedy,Music,Romance",6.2,5906
tumbledown,SM,135000.0,0.0,2016,tt2732210,tumbledown,2013,80.0,"Drama,Mystery,Romance",4.1,169
the brand new testament,MBox,128000.0,0.0,2016,tt3792960,the brand new testament,2015,114.0,"Comedy,Fantasy",7.1,25816
spirits' homecoming,PM&E,126000.0,0.0,2016,tt5503266,spirits' homecoming,2016,127.0,Drama,6.3,412
sweet bean,KL,125000.0,0.0,2016,tt4298958,sweet bean,2015,113.0,Drama,7.4,7184
a war,Magn.,123000.0,0.0,2016,tt3830162,a war,2015,115.0,"Crime,Drama,War",7.1,8599
fire at sea,KL,121000.0,0.0,2016,tt3652526,fire at sea,2016,114.0,Documentary,6.8,4861
hockney,FM,121000.0,0.0,2016,tt4008606,hockney,2014,112.0,Documentary,6.7,249
three,WGUSA,120000.0,0.0,2016,tt1840960,three,2010,87.0,"Drama,Thriller",6.7,6
three,WGUSA,120000.0,0.0,2016,tt4379728,three,2016,88.0,"Action,Crime,Thriller",5.9,1522
tale of tales,IFC,119000.0,0.0,2016,tt3278330,tale of tales,2015,134.0,"Drama,Fantasy,Horror",6.4,24058
the measure of a man,KL,112000.0,0.0,2016,tt1845872,the measure of a man,2011,87.0,Drama,7.3,95
the measure of a man,KL,112000.0,0.0,2016,tt4428814,the measure of a man,2015,91.0,Drama,6.8,5048
aferim!,BWP,108000.0,0.0,2016,tt4374460,aferim!,2015,108.0,"Adventure,Comedy,Drama",7.6,5795
our last tango,Strand,100000.0,0.0,2016,tt4937156,our last tango,2015,85.0,"Documentary,Musical",7.2,537
rock on 2,Eros,98900.0,0.0,2016,tt2137241,rock on 2,2016,143.0,"Drama,Music",5.0,1731
seondal: the man who sells the river,CJ,97500.0,0.0,2016,tt5729246,seondal: the man who sells the river,2016,120.0,"Adventure,Comedy,History",6.7,402
so young 2: never gone,CL,96400.0,0.0,2016,tt5011290,so young 2: never gone,2016,100.0,"Drama,Romance",5.3,584
"my love, don't cross that river",FM,88000.0,0.0,2016,tt4063314,"my love, don't cross that river",2014,86.0,"Documentary,Drama,Romance",8.0,512
author: the jt leroy story,Magn.,86000.0,0.0,2016,tt5278462,author: the jt leroy story,2016,110.0,"Biography,Documentary",7.1,978
mountains may depart,KL,82900.0,0.0,2016,tt3740778,mountains may depart,2015,126.0,"Drama,Romance",6.8,4309
cock and bull,CL,82800.0,0.0,2016,tt6067462,cock and bull,2016,110.0,Crime,6.8,530
a street cat named bob,Cleopatra,82700.0,0.0,2016,tt3606888,a street cat named bob,2016,103.0,"Biography,Comedy,Drama",7.4,23204
les cowboys,Cohen,80800.0,0.0,2016,tt4228294,les cowboys,2015,104.0,Drama,6.7,1774
saala khadoos,UTV,76900.0,0.0,2016,tt5310090,saala khadoos,2016,109.0,"Action,Drama,Sport",7.6,10178
dancer,IFC,71900.0,0.0,2016,tt5097070,dancer,2016,85.0,"Biography,Documentary",7.9,2231
dancer,IFC,71900.0,0.0,2016,tt5787344,dancer,2016,55.0,Action,8.6,11
sweet 20,CJ,71800.0,0.0,2016,tt5265702,sweet 20,2015,127.0,"Comedy,Music",7.1,331
the dark horse,BG,67500.0,0.0,2016,tt2192016,the dark horse,2014,124.0,"Biography,Drama",7.5,5250
phantom detective,CJ,67100.0,0.0,2016,tt5644726,phantom detective,2016,125.0,"Action,Drama,Mystery",6.4,681
microbe & gasoline,Scre.,63800.0,0.0,2016,tt3882000,microbe & gasoline,2015,105.0,"Adventure,Comedy,Drama",6.7,2113
time renegades,CJ,59400.0,0.0,2016,tt5597408,time renegades,2016,107.0,"Fantasy,Romance,Thriller",6.9,758
vanishing time: a boy who returned,Dreamwest,57800.0,0.0,2016,tt6273736,vanishing time: a boy who returned,2016,130.0,Fantasy,7.3,1102
l'attesa,Osci.,55800.0,0.0,2016,tt3715122,l'attesa,2015,100.0,Drama,6.6,1755
clown,W/Dim.,55000.0,0.0,2016,tt1780798,clown,2014,100.0,"Drama,Fantasy,Horror",5.7,19624
diary of a chambermaid,Cohen,54200.0,0.0,2016,tt2711898,diary of a chambermaid,2015,96.0,Drama,5.5,2271
the club,MBox,52800.0,0.0,2016,tt4375438,the club,2015,98.0,"Comedy,Drama,Mystery",7.2,8163
being 17,Strand,52700.0,0.0,2016,tt4331970,being 17,2016,116.0,"Drama,Romance",7.2,4576
the last man on the moon,Grav.,52500.0,0.0,2016,tt3219604,the last man on the moon,2014,95.0,"Adventure,Biography,Documentary",7.4,2762
my annoying brother,CJ,52000.0,0.0,2016,tt6388082,my annoying brother,2016,110.0,"Comedy,Drama",7.3,1576
cemetery of splendor,Strand,52000.0,0.0,2016,tt2818654,cemetery of splendor,2015,122.0,"Drama,Fantasy",6.8,3615
disorder,IFC,51900.0,0.0,2016,tt4085084,disorder,2015,98.0,"Drama,Thriller",6.2,5043
like for likes,CJ,50800.0,0.0,2016,tt5358570,like for likes,2016,120.0,"Comedy,Romance",6.0,463
in the shadow of women,Distrib.,50300.0,0.0,2016,tt3651326,in the shadow of women,2015,73.0,"Drama,Romance",6.5,1196
the treasure,SDS,50200.0,0.0,2016,tt4515684,the treasure,2015,89.0,Comedy,6.7,2357
the treasure,SDS,50200.0,0.0,2016,tt6182954,the treasure,2017,157.0,"Action,Adventure,Drama",7.1,753
fatima,KL,50100.0,0.0,2016,tt4466544,fatima,2015,79.0,"Drama,Family",6.4,1234
we are x,Drft.,45300.0,0.0,2016,tt4835086,we are x,2016,93.0,"Documentary,Music",7.7,773
a melody to remember,CJ,44300.0,0.0,2016,tt5093754,a melody to remember,2016,124.0,"Action,Drama,War",7.3,94
phantom of the theatre,WGUSA,44000.0,0.0,2016,tt5639650,phantom of the theatre,2016,103.0,"Fantasy,Horror,Mystery",5.3,316
mastizaade,Eros,43400.0,0.0,2016,tt3726012,mastizaade,2016,119.0,Comedy,2.4,2267
closet monster,Strand,42200.0,0.0,2016,tt3638396,closet monster,2015,90.0,"Drama,Fantasy,Mystery",7.0,6580
troublemakers: the story of land art,FRun,29500.0,9100.0,2016,tt4096620,troublemakers: the story of land art,2015,72.0,"Biography,Documentary,History",6.5,108
come what may,Cohen,37800.0,0.0,2016,tt2296747,come what may,2015,114.0,"Drama,War",6.7,782
until forever,Linn,35800.0,0.0,2016,tt4061196,until forever,2016,100.0,"Drama,Romance",6.4,402
songs my brothers taught me,KL,34800.0,0.0,2016,tt3566788,songs my brothers taught me,2015,98.0,Drama,6.8,642
mr. right,FCW,34700.0,0.0,2016,tt2091935,mr. right,2015,95.0,"Action,Comedy,Romance",6.3,41457
mr. right,FCW,34700.0,0.0,2016,tt3812348,mr. right,2015,79.0,Comedy,3.0,272
phantom boy,GK,34400.0,0.0,2016,tt1856057,phantom boy,2015,84.0,"Action,Adventure,Animation",6.6,1156
eisenstein in guanajuato,Strand,34300.0,0.0,2016,tt1702429,eisenstein in guanajuato,2015,105.0,"Biography,Comedy,Drama",6.3,2286
last cab to darwin,FRun,34200.0,0.0,2016,tt3680410,last cab to darwin,2015,123.0,"Comedy,Drama,Romance",7.2,3112
kaili blues,Ghop,32200.0,0.0,2016,tt4613272,kaili blues,2015,113.0,"Drama,Mystery",7.3,2038
anesthesia,IFC,32200.0,0.0,2016,tt3317208,anesthesia,2015,90.0,"Crime,Drama,Thriller",6.1,3772
"rio, i love you",Scre.,32000.0,0.0,2016,tt1456606,"rio, i love you",2014,110.0,"Comedy,Drama,Fantasy",5.2,1634
as i open my eyes,KL,31000.0,0.0,2016,tt4400174,as i open my eyes,2015,102.0,Drama,6.8,1081
the son of joseph,KL,30600.0,0.0,2016,tt4741774,the son of joseph,2016,113.0,Drama,6.6,613
from afar,Strand,30200.0,0.0,2016,tt4721400,from afar,2015,93.0,"Drama,Romance",6.6,3023
for a few bullets,CL,30100.0,0.0,2016,tt5882704,for a few bullets,2016,115.0,"Action,Comedy",5.4,140
the last princess,CJ,29300.0,0.0,2016,tt5947416,the last princess,2016,127.0,"Action,Biography,Drama",6.8,1058
valley of love,Strand,28600.0,0.0,2016,tt4120210,valley of love,2015,91.0,Drama,5.9,1714
blackway,Electric,27100.0,0.0,2016,tt4061010,blackway,2015,90.0,Thriller,5.3,7698
neon bull,KL,26700.0,0.0,2016,tt4899406,neon bull,2015,101.0,Drama,6.8,2314
chevalier,Strand,25700.0,0.0,2016,tt3526706,chevalier,2015,105.0,"Comedy,Drama",6.3,3574
the new year's eve of old lee,CL,25400.0,0.0,2016,tt5515022,the new year's eve of old lee,2016,106.0,Drama,4.6,36
cosmos,KL,25300.0,0.0,2016,tt4035268,cosmos,2015,103.0,Drama,5.9,1385
a monster with a thousand heads,MBox,24900.0,0.0,2016,tt4569240,a monster with a thousand heads,2015,74.0,"Drama,Thriller",6.6,811
evolution,IFC,24800.0,0.0,2016,tt4291590,evolution,2015,81.0,"Drama,Mystery,Sci-Fi",6.0,5266
"right now, wrong then",Ghop,24500.0,0.0,2016,tt4768776,"right now, wrong then",2015,121.0,Drama,7.2,2921
lolo,FR,24100.0,0.0,2016,tt2369069,lolo,2012,60.0,Documentary,7.9,22
lolo,FR,24100.0,0.0,2016,tt4085944,lolo,2015,99.0,Comedy,5.7,3262
sanam teri kasam,Eros,22100.0,0.0,2016,tt5255710,sanam teri kasam,2016,154.0,"Drama,Musical,Romance",7.3,8246
term life,FCW,21300.0,0.0,2016,tt2978102,term life,2016,93.0,"Crime,Drama,Thriller",5.5,5941
the sea of trees,A24,20400.0,0.0,2016,tt3450900,the sea of trees,2015,110.0,"Drama,Fantasy,Mystery",6.0,11498
colonia,Scre.,15700.0,0.0,2016,tt4005402,colonia,2015,106.0,"Drama,Romance,Thriller",7.1,41738
argentina,FRun,14900.0,0.0,2016,tt4483460,argentina,2015,85.0,"Documentary,Musical",6.7,146
remember you,CJ,14800.0,0.0,2016,tt5576174,remember you,2016,106.0,"Drama,Mystery,Romance",6.7,335
neither heaven nor earth,FM,12800.0,0.0,2016,tt4426656,neither heaven nor earth,2015,100.0,"Drama,Fantasy,Mystery",6.3,820
the ones below,Magn.,12500.0,0.0,2016,tt4126438,the ones below,2015,87.0,"Drama,Thriller",6.1,8046
"kiki, love to love",Strand,12500.0,0.0,2016,tt4922692,"kiki, love to love",2016,102.0,"Comedy,Romance",6.5,4731
don't call me son,Zeit.,11700.0,0.0,2016,tt5452964,don't call me son,2016,82.0,Drama,6.8,1102
jeruzalem,EpicPics,11300.0,0.0,2016,tt4552524,jeruzalem,2015,94.0,Horror,4.7,7627
chronic,MR,9000.0,0.0,2016,tt3850496,chronic,2015,93.0,Drama,6.6,2589
chronic,MR,9000.0,0.0,2016,tt7000030,chronic,2017,89.0,Drama,6.0,9
magnus,FR,8900.0,0.0,2016,tt5471480,magnus,2016,78.0,Documentary,7.1,1533
the last king,Magn.,8900.0,0.0,2016,tt1830848,the last king,2015,110.0,"Action,Drama,History",4.6,62
the last king,Magn.,8900.0,0.0,2016,tt4738360,the last king,2016,99.0,"Action,Adventure,Drama",6.1,5633
mojave,A24,8300.0,0.0,2016,tt2322517,mojave,2015,93.0,"Drama,Thriller",5.2,3726
the other side,FM,8100.0,0.0,2016,tt1740822,the other side,2011,105.0,Crime,8.2,10
the other side,FM,8100.0,0.0,2016,tt2921338,the other side,2014,103.0,"Drama,Horror,Thriller",3.0,244
the other side,FM,8100.0,0.0,2016,tt3527966,the other side,2014,85.0,Thriller,5.4,12
the other side,FM,8100.0,0.0,2016,tt4610244,the other side,2015,92.0,"Documentary,Drama",6.9,903
the other side,FM,8100.0,0.0,2016,tt5335244,the other side,2018,138.0,"Comedy,Drama,Romance",5.6,87
the president,Crnth,7600.0,0.0,2016,tt3966942,the president,2014,119.0,Drama,7.3,1207
they will have to kill us first,BBC,7500.0,0.0,2016,tt4333662,they will have to kill us first,2015,100.0,Documentary,7.3,112
the carer,Crnth,6200.0,0.0,2016,tt3913244,the carer,2016,89.0,"Comedy,Drama",6.5,1129
klown forever,Drft.,5700.0,0.0,2016,tt4585660,klown forever,2015,99.0,"Comedy,Drama",6.2,3485
search party,FCW,4600.0,0.0,2016,tt2758904,search party,2014,93.0,"Adventure,Comedy",5.6,6087
in harmony,Distrib.,3100.0,0.0,2016,tt4228816,in harmony,2015,87.0,Drama,6.3,597
next time i'll aim for the heart,Distrib.,800.0,0.0,2016,tt3324494,next time i'll aim for the heart,2014,111.0,"Crime,Drama,Thriller",6.4,2212
down by love,Distrib.,700.0,0.0,2016,tt4428762,down by love,2016,110.0,"Biography,Drama,Romance",5.9,1154
news from planet mars,KL,300.0,0.0,2016,tt5038358,news from planet mars,2016,101.0,"Comedy,Drama",6.2,900
satanic,Magn.,300.0,0.0,2016,tt4796122,satanic,2016,85.0,Horror,3.7,5381
star wars: the last jedi,BV,620200000.0,712400000.0,2017,tt2527336,star wars: the last jedi,2017,152.0,"Action,Adventure,Fantasy",7.1,462903
the fate of the furious,Uni.,226000000.0,0.0,2017,tt4630562,the fate of the furious,2017,136.0,"Action,Crime,Thriller",6.7,179774
despicable me 3,Uni.,264600000.0,770200000.0,2017,tt3469046,despicable me 3,2017,89.0,"Adventure,Animation,Comedy",6.3,92580
jumanji: welcome to the jungle,Sony,404500000.0,557600000.0,2017,tt2283362,jumanji: welcome to the jungle,2017,119.0,"Action,Adventure,Comedy",7.0,242735
spider-man: homecoming,Sony,334200000.0,546000000.0,2017,tt2250912,spider-man: homecoming,2017,133.0,"Action,Adventure,Sci-Fi",7.5,426302
wolf warrior 2,HC,2700000.0,867600000.0,2017,tt7131870,wolf warrior 2,2017,123.0,"Action,Drama,Thriller",6.2,5684
guardians of the galaxy vol. 2,BV,389800000.0,473900000.0,2017,tt3896198,guardians of the galaxy vol. 2,2017,136.0,"Action,Adventure,Comedy",7.7,482917
thor: ragnarok,BV,315100000.0,538900000.0,2017,tt3501632,thor: ragnarok,2017,130.0,"Action,Adventure,Comedy",7.9,482995
wonder woman,WB,412600000.0,409300000.0,2017,tt0451279,wonder woman,2017,141.0,"Action,Adventure,Fantasy",7.5,487527
wonder woman,WB,412600000.0,409300000.0,2017,tt4028068,wonder woman,2014,60.0,Sci-Fi,4.2,20
wonder woman,WB,412600000.0,409300000.0,2017,tt4283448,wonder woman,2016,75.0,"Documentary,Drama,Sport",6.9,13
coco,BV,209700000.0,597400000.0,2017,tt2380307,coco,2017,105.0,"Adventure,Animation,Comedy",8.4,277194
coco,BV,209700000.0,597400000.0,2017,tt7002100,coco,2017,98.0,Horror,7.4,35
pirates of the caribbean: dead men tell no tales,BV,172600000.0,622300000.0,2017,tt1790809,pirates of the caribbean: dead men tell no tales,2017,129.0,"Action,Adventure,Fantasy",6.6,228592
it,WB (NL),327500000.0,372900000.0,2017,tt1396484,it,2017,135.0,"Horror,Thriller",7.4,359123
justice league,WB,229000000.0,428900000.0,2017,tt0974015,justice league,2017,120.0,"Action,Adventure,Fantasy",6.5,329135
transformers: the last knight,Par.,130199999.0,475300000.0,2017,tt3371366,transformers: the last knight,2017,154.0,"Action,Adventure,Sci-Fi",5.2,119007
kong: skull island,WB,168100000.0,398600000.0,2017,tt3731562,kong: skull island,2017,118.0,"Action,Adventure,Fantasy",6.6,237720
the boss baby,Fox,175000000.0,353000000.0,2017,tt3874544,the boss baby,2017,97.0,"Adventure,Animation,Comedy",6.3,93730
dunkirk,WB,188000000.0,337200000.0,2017,tt5013056,dunkirk,2017,106.0,"Action,Drama,History",7.9,466580
war for the planet of the apes,Fox,146900000.0,343800000.0,2017,tt3450958,war for the planet of the apes,2017,140.0,"Action,Adventure,Drama",7.5,201943
the greatest showman,Fox,174300000.0,260700000.0,2017,tt1485796,the greatest showman,2017,105.0,"Biography,Drama,Musical",7.6,199663
kingsman: the golden circle,Fox,100200000.0,310700000.0,2017,tt4649466,kingsman: the golden circle,2017,141.0,"Action,Adventure,Comedy",6.8,230797
cars 3,BV,152900000.0,231000000.0,2017,tt3606752,cars 3,2017,102.0,"Adventure,Animation,Comedy",6.8,59408
fifty shades darker,Uni.,114600000.0,267000000.0,2017,tt4465564,fifty shades darker,2017,118.0,"Drama,Romance",4.6,81706
your name.,FUN,5000000.0,353000000.0,2017,tt5311514,your name.,2016,106.0,"Animation,Drama,Fantasy",8.4,134084
the great wall,Uni.,45500000.0,289400000.0,2017,tt2034800,the great wall,2016,103.0,"Action,Adventure,Fantasy",6.0,111602
the great wall,Uni.,45500000.0,289400000.0,2017,tt7535780,the great wall,2017,72.0,Documentary,6.5,24
resident evil: the final chapter,SGem,26800000.0,285400000.0,2017,tt2592614,resident evil: the final chapter,2016,107.0,"Action,Horror,Sci-Fi",5.6,74979
the lego batman movie,WB,175800000.0,136200000.0,2017,tt4116284,the lego batman movie,2017,104.0,"Action,Animation,Comedy",7.3,116433
annabelle: creation,WB (NL),102100000.0,204400000.0,2017,tt5140878,annabelle: creation,2017,109.0,"Horror,Mystery,Thriller",6.5,90402
wonder,LGF,132400000.0,173500000.0,2017,tt2543472,wonder,2017,113.0,"Drama,Family",8.0,111632
ferdinand,Fox,84400000.0,211700000.0,2017,tt3411444,ferdinand,2017,108.0,"Adventure,Animation,Comedy",6.7,40229
split,Uni.,138300000.0,140200000.0,2017,tt2660118,split,2016,90.0,"Comedy,Romance,Sport",2.9,557
split,Uni.,138300000.0,140200000.0,2017,tt3315656,split,2016,127.0,"Drama,Fantasy",3.6,380
split,Uni.,138300000.0,140200000.0,2017,tt3604256,split,2016,87.0,Crime,6.8,5
split,Uni.,138300000.0,140200000.0,2017,tt4972582,split,2016,117.0,"Horror,Thriller",7.3,358543
split,Uni.,138300000.0,140200000.0,2017,tt5495666,split,2016,80.0,Drama,7.0,21
split,Uni.,138300000.0,140200000.0,2017,tt6147768,split,2016,123.0,"Action,Drama,Sport",5.4,189
blade runner 2049,WB,92100000.0,167200000.0,2017,tt1856101,blade runner 2049,2017,164.0,"Drama,Mystery,Sci-Fi",8.0,376241
get out,Uni.,176000000.0,79400000.0,2017,tt5052448,get out,2017,104.0,"Horror,Mystery,Thriller",7.7,400474
kung fu yoga,WGUSA,363000.0,253800000.0,2017,tt4217392,kung fu yoga,2017,107.0,"Action,Adventure,Comedy",5.2,7549
baahubali 2: the conclusion,GrtIndia,20200000.0,234000000.0,2017,tt4849438,baahubali 2: the conclusion,2017,167.0,"Action,Drama",8.3,65656
journey to the west: the demons strike back,Sony,880000.0,245700000.0,2017,tt5273624,journey to the west: the demons strike back,2017,109.0,"Adventure,Comedy,Fantasy",5.4,2340
alien: covenant,Fox,74300000.0,166600000.0,2017,tt2316204,alien: covenant,2017,122.0,"Horror,Sci-Fi,Thriller",6.4,226920
baby driver,TriS,107800000.0,119100000.0,2017,tt3890160,baby driver,2017,113.0,"Action,Crime,Drama",7.6,363977
valerian and the city of a thousand planets,STX,41200000.0,184700000.0,2017,tt2239822,valerian and the city of a thousand planets,2017,137.0,"Action,Adventure,Fantasy",6.5,139792
geostorm,WB,33700000.0,187900000.0,2017,tt1981128,geostorm,2017,109.0,"Action,Sci-Fi,Thriller",5.3,78287
the emoji movie,Sony,86100000.0,131699999.0,2017,tt4877122,the emoji movie,2017,86.0,"Adventure,Animation,Comedy",3.2,47294
a dog's purpose,Uni.,64500000.0,140500000.0,2017,tt1753383,a dog's purpose,2017,100.0,"Adventure,Comedy,Drama",7.1,53805
smurfs: the lost village,Sony,45000000.0,152200000.0,2017,tt2398241,smurfs: the lost village,2017,90.0,"Adventure,Animation,Comedy",6.0,15612
the shape of water,FoxS,63900000.0,131400000.0,2017,tt5580390,the shape of water,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112
pitch perfect 3,Uni.,104900000.0,80500000.0,2017,tt4765284,pitch perfect 3,2017,93.0,"Comedy,Music",5.8,45127
the post,Fox,81900000.0,97900000.0,2017,tt6294822,the post,2017,116.0,"Biography,Drama,History",7.2,108017
baywatch,Par.,58100000.0,119800000.0,2017,tt1469304,baywatch,2017,116.0,"Action,Comedy,Crime",5.6,137528
the hitman's bodyguard,LG/S,75500000.0,101100000.0,2017,tt1959563,the hitman's bodyguard,2017,118.0,"Action,Comedy,Thriller",6.9,161764
"three billboards outside ebbing, missouri",FoxS,54500000.0,104700000.0,2017,tt5027774,"three billboards outside ebbing, missouri",2017,115.0,"Crime,Drama",8.2,344047
duckweed,CL,472000.0,150600000.0,2017,tt6461514,duckweed,2017,102.0,"Comedy,Drama,Fantasy",6.5,1010
darkest hour,Focus,56500000.0,94400000.0,2017,tt4555426,darkest hour,2017,125.0,"Biography,Drama,History",7.4,136546
king arthur: legend of the sword,WB,39200000.0,109500000.0,2017,tt1972591,king arthur: legend of the sword,2017,126.0,"Action,Adventure,Drama",6.8,169054
the foreigner,STX,34400000.0,111000000.0,2017,tt1615160,the foreigner,2017,113.0,"Action,Thriller",7.0,81288
the foreigner,STX,34400000.0,111000000.0,2017,tt2170623,the foreigner,2012,100.0,"Comedy,Romance",6.8,1526
girls trip,Uni.,115200000.0,25400000.0,2017,tt3564472,girls trip,2017,122.0,"Comedy,Drama",6.2,29321
american made,Uni.,51300000.0,83500000.0,2017,tt3532216,american made,2017,115.0,"Action,Biography,Comedy",7.2,131043
a bad moms christmas,STX,72100000.0,58400000.0,2017,tt6359956,a bad moms christmas,2017,104.0,"Adventure,Comedy",5.5,33056
captain underpants: the first epic movie,Fox,73900000.0,51600000.0,2017,tt2091256,captain underpants: the first epic movie,2017,89.0,"Action,Animation,Comedy",6.2,21903
happy death day,Uni.,55700000.0,69800000.0,2017,tt5308322,happy death day,2017,96.0,"Horror,Mystery,Thriller",6.5,87132
the lego ninjago movie,WB,59300000.0,63800000.0,2017,tt3014284,the lego ninjago movie,2017,101.0,"Action,Adventure,Animation",6.0,18926
the dark tower,Sony,50700000.0,62500000.0,2017,tt1648190,the dark tower,2017,95.0,"Action,Adventure,Fantasy",5.7,107518
